materialSampleID,occurrenceID,eventID,eventDate,eventDate2,eventDate3,basisOfRecord,recordedBy,identifiedBy,collectionCode,individualCount,sex,lifeStage,establishmentMeans,degreeOfEstablishment,occurrenceStatus,dateIdentified,identificationRemarks,scientificName,kingdom,taxonRank,nomenclaturalCode
"",ITG:MEMO: 00011001,ITG:MEMO:EVM17HAO279OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011011,ITG:MEMO:EVM17HAO279AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011021,ITG:MEMO:EVM17HAO280AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011031,ITG:MEMO:EVM17HAO280OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011041,ITG:MEMO:EVM17HAO280SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011051,ITG:MEMO:EVM17HAO281OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011061,ITG:MEMO:EVM17HAO281SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011071,ITG:MEMO:EVM17HAO281AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011081,ITG:MEMO:EVM17HAO282AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011091,ITG:MEMO:EVM17HAO282SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011101,ITG:MEMO:EVM17HAO282OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011111,ITG:MEMO:EVM17MBO185OKT31,2017-10-31/2017-11-28,2017-10-31,2017-11-28,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011121,ITG:MEMO:EVM18EBO086AUG27,2018-08-27/2018-09-24,2018-08-27,2018-09-24,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011131,ITG:MEMO:EVM17MBO186OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M17AT01AR,ITG:MEMO:M17L0213,ITG:MEMO:EVM17ATL001OKT10,2017-10-10/2017-10-10,2017-10-10,2017-10-10,HumanObservation,ITM,Isra,ITG:Memo,40,"",larva,native,native,present,2018-01-15T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M17AT01AR,ITG:MEMO:M17L0214,ITG:MEMO:EVM17ATL001OKT10,2017-10-10/2017-10-10,2017-10-10,2017-10-10,HumanObservation,ITM,Isra,ITG:Memo,22,"",larva,native,native,present,2018-01-15T00:00:00.000Z,3rd instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00011161,ITG:MEMO:EVM17MBO186OKT31,2017-10-31/2017-11-28,2017-10-31,2017-11-28,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011171,ITG:MEMO:EVM17MBO186SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011181,ITG:MEMO:EVM17MBO186AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011191,ITG:MEMO:EVM17MBO187OKT31,2017-10-31/2017-11-28,2017-10-31,2017-11-28,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011201,ITG:MEMO:EVM17MBO187OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011211,ITG:MEMO:EVM17MBO187SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011221,ITG:MEMO:EVM17MBO187AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011231,ITG:MEMO:EVM17HAO283SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011241,ITG:MEMO:EVM17HAO283OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011251,ITG:MEMO:EVM17HAO283AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011261,ITG:MEMO:EVM17HAO284AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011271,ITG:MEMO:EVM17HAO284SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011281,ITG:MEMO:EVM17MBO188OKT31,2017-10-31/2017-11-28,2017-10-31,2017-11-28,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011291,ITG:MEMO:EVM18EBO086DEC19,2018-12-19/2019-01-02,2018-12-19,2019-01-02,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011301,ITG:MEMO:EVM17HAO284OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011311,ITG:MEMO:EVM17HAO285AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011321,ITG:MEMO:EVM17MBO188AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011331,ITG:MEMO:EVM17MBO188SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011341,ITG:MEMO:EVM18EBO086JUL02,2018-07-02/2018-07-30,2018-07-02,2018-07-30,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011351,ITG:MEMO:EVM17MBO188OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011361,ITG:MEMO:EVM17MBO189AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011371,ITG:MEMO:EVM17MBO189OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011381,ITG:MEMO:EVM17MBO189SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011391,ITG:MEMO:EVM17MBO189OKT31,2017-10-31/2017-11-28,2017-10-31,2017-11-28,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011401,ITG:MEMO:EVM17MBO190AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011411,ITG:MEMO:EVM17HAO285OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011421,ITG:MEMO:EVM17HAO285SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011431,ITG:MEMO:EVM17MBO190OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011441,ITG:MEMO:EVM17MBO190OKT31,2017-10-31/2017-11-28,2017-10-31,2017-11-28,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011451,ITG:MEMO:EVM17HAO286AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011461,ITG:MEMO:EVM17HAO286OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011471,ITG:MEMO:EVM17HAO286SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011481,ITG:MEMO:EVM17MBO190SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011491,ITG:MEMO:EVM17MMO191OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011501,ITG:MEMO:EVM17MMO191SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011511,ITG:MEMO:EVM17HAO287AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011521,ITG:MEMO:EVM17MMO192SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011531,ITG:MEMO:EVM17MMO192OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011541,ITG:MEMO:EVM17HAO287SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011551,ITG:MEMO:EVM17MMO192AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011561,ITG:MEMO:EVM17MMO193OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011571,ITG:MEMO:EVM17MMO193SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011581,ITG:MEMO:EVM17MMO193AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011591,ITG:MEMO:EVM17MMO194OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011601,ITG:MEMO:EVM18EBO086JUL30,2018-07-30/2018-08-27,2018-07-30,2018-08-27,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M17E401AR,ITG:MEMO:M17L0039,ITG:MEMO:EVM17E4L004SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,Isra,ITG:Memo,17,"",larva,native,native,present,2017-11-14T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M17E401AR,ITG:MEMO:M17L0040,ITG:MEMO:EVM17E4L004SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,Isra,ITG:Memo,8,"",larva,native,native,present,2017-11-14T00:00:00.000Z,2nd or 3rd instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
KBIN,ITG:MEMO:M17L0041,ITG:MEMO:EVM17E4L004SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,Isra,ITG:Memo,1,"",larva,native,native,present,2017-11-14T00:00:00.000Z,2nd instar?,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
KBIN,ITG:MEMO:M17L0042,ITG:MEMO:EVM17E4L004SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,Isra,ITG:Memo,1,"",larva,native,native,present,2017-11-14T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M17Molec01AR,ITG:MEMO:M17O0001,ITG:MEMO:EVM17MMO194AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,Isra,ITG:Memo,3,"",egg,native,native,present,2017-09-17T23:00:00.000Z,A1,Anopheles spp.,Animalia,genus,ICZN
M17MM01AR,ITG:MEMO:M17O0010,ITG:MEMO:EVM17MMO194AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,Isra,ITG:Memo,2,"",egg,native,native,present,2017-09-17T23:00:00.000Z,"",Anopheles spp.,Animalia,genus,ICZN
"",ITG:MEMO: 00011671,ITG:MEMO:EVM17MMO194SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011681,ITG:MEMO:EVM17MMO195SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011691,ITG:MEMO:EVM17MMO195OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011701,ITG:MEMO:EVM17HAO287OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011711,ITG:MEMO:EVM17HAO288OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011721,ITG:MEMO:EVM17MMO195AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011731,ITG:MEMO:EVM17MMO196SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011741,ITG:MEMO:EVM17MMO196AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011751,ITG:MEMO:EVM17MMO196OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011761,ITG:MEMO:EVM17MMO197SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011771,ITG:MEMO:EVM17MMO197OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011781,ITG:MEMO:EVM17MMO198AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011791,ITG:MEMO:EVM17MMO198OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011801,ITG:MEMO:EVM17MMO198SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011811,ITG:MEMO:EVM17MMO199SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011821,ITG:MEMO:EVM17MMO199OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011831,ITG:MEMO:EVM17MMO199AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011841,ITG:MEMO:EVM17RAL002SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011851,ITG:MEMO:EVM18EBO086JUN04,2018-06-04/2018-07-02,2018-06-04,2018-07-02,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011861,ITG:MEMO:EVM17MMO200SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M17RO01AR,ITG:MEMO:M17L0026,ITG:MEMO:EVM17ROL004SEP20,2017-09-20/2017-09-20,2017-09-20,2017-09-20,HumanObservation,ITM,Isra,ITG:Memo,40,"",larva,native,native,present,2017-11-14T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M17RO01AR,ITG:MEMO:M17L0027,ITG:MEMO:EVM17ROL004SEP20,2017-09-20/2017-09-20,2017-09-20,2017-09-20,HumanObservation,ITM,Isra,ITG:Memo,40,"",larva,native,native,present,2017-11-14T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M17RO01AR,ITG:MEMO:M17L0028,ITG:MEMO:EVM17ROL004SEP20,2017-09-20/2017-09-20,2017-09-20,2017-09-20,HumanObservation,ITM,Isra,ITG:Memo,40,"",larva,native,native,present,2017-11-14T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M17RO01AR,ITG:MEMO:M17L0029,ITG:MEMO:EVM17ROL004SEP20,2017-09-20/2017-09-20,2017-09-20,2017-09-20,HumanObservation,ITM,Isra,ITG:Memo,20,"",larva,native,native,present,2017-11-14T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M17RO01AR,ITG:MEMO:M17L0030,ITG:MEMO:EVM17ROL004SEP20,2017-09-20/2017-09-20,2017-09-20,2017-09-20,HumanObservation,ITM,Isra,ITG:Memo,27,"",larva,native,native,present,2017-11-14T00:00:00.000Z,3rd & 2nd instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
KBIN,ITG:MEMO:M17L0031,ITG:MEMO:EVM17ROL004SEP20,2017-09-20/2017-09-20,2017-09-20,2017-09-20,HumanObservation,ITM,Isra,ITG:Memo,1,"",larva,native,native,present,2017-11-14T00:00:00.000Z,2nd instar?,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
KBIN,ITG:MEMO:M17L0032,ITG:MEMO:EVM17ROL004SEP20,2017-09-20/2017-09-20,2017-09-20,2017-09-20,HumanObservation,ITM,Isra,ITG:Memo,1,"",larva,native,native,present,2017-11-14T00:00:00.000Z,4th instar,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00011941,ITG:MEMO:EVM17HAO288SEP04,2017-09-04/2017-10-02,2017-09-04,2017-10-02,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011951,ITG:MEMO:EVM17HAO288AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011961,ITG:MEMO:EVM17HAO289OKT02,2017-10-02/2017-10-30,2017-10-02,2017-10-30,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011971,ITG:MEMO:EVM17MMO200OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011981,ITG:MEMO:EVM17ROL003SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00011991,ITG:MEMO:EVM17MMO200AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012001,ITG:MEMO:EVM17MMO201SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012011,ITG:MEMO:EVM17MMO201AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012021,ITG:MEMO:EVM17MMO201OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012031,ITG:MEMO:EVM17MMO202OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012041,ITG:MEMO:EVM17MMO202SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012051,ITG:MEMO:EVM17HAO289AUG21,2017-08-21/2017-09-04,2017-08-21,2017-09-04,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012061,ITG:MEMO:EVM17MMO202AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012071,ITG:MEMO:EVM17MMO203OKT03,2017-10-03/2017-10-31,2017-10-03,2017-10-31,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012081,ITG:MEMO:EVM17MMO203SEP05,2017-09-05/2017-10-03,2017-09-05,2017-10-03,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012091,ITG:MEMO:EVM17ROL001SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012101,ITG:MEMO:EVM17ROL002SEP19,2017-09-19/2017-09-19,2017-09-19,2017-09-19,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00012111,ITG:MEMO:EVM17MMO203AUG24,2017-08-24/2017-09-05,2017-08-24,2017-09-05,HumanObservation,ITM,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
